.pred_class	identifier	drug	gene	slope	bottom	top	inflection	IC50	stdIC50	down	r2	rse	bic	aic	AUC	Normalized_Intensity_0	Normalized_Intensity_1	Normalized_Intensity_10	Normalized_Intensity_100	Normalized_Intensity_1000	Normalized_Intensity_10000	Unique_Peptides_0	Unique_Peptides_1	Unique_Peptides_10	Unique_Peptides_100	Unique_Peptides_1000	Unique_Peptides_10000	Description	Mean_Intensity	Gene names	DMSO_percentile	MAD	beginningOfCurve	endOfCurve	linearSlope	R2_Bins
non-regulated	VH298:P01034	VH298	P01034	-11.8974032842603	0.372744873458963	4.60739360120807	6517.78355307283	6517.78355307283	1909788.04684941	FALSE	0.933516531006755	0.725018357496365	15.5356863674271	16.5768890212868	0.530767743444696	1	0	0	0.863701104624781	0	4.58154512054768	1	0	0	2	0	1	Cystatin-C	1792902	CST3	0.0247469066366704	0.372744873895592	0.372744873458963	4.58154540224821	0.536326477353234	R_Bin_1
non-regulated	VH298:Q96CV9	VH298	Q96CV9	-5.75574537075835	0.231345325595773	6.18542794936028	5587.21179088717	5587.21179088717		FALSE	0.973278917472304	0.615237256378642	13.565418378494	14.6066210323537	0.53600088381599	1	0	0	0	0.156531593937971	5.98358917529256	2	0	0	0	1	1	Optineurin	7928861	OPTN	0.112110986126734	0.231345325595774	0.231345325595773	5.98370038333986	0.725358304522192	R_Bin_1
up	VH298:P40337	VH298	P40337	-1.12119365856275	1.01376341736729	1.91679735952434	42.9722894264551	42.9722894264551	14.3475450277621	FALSE	0.991843918939412	0.0611402694872895	-14.1406286452619	-13.0994259914022	1.44130743661788	1	1.03545396951942	1.17054926106888	1.64918217099589	1.95501140499631	1.86185938192087	1	1	1	1	1	1	von Hippel-Lindau disease tumor suppressor	21212755.6666667	VHL	0.289963754530684	0.0149967148146816	1.01477012974588	1.91479709712535	0.215617203598915	R_Bin_1
non-regulated	VH298:Q5T0D9	VH298	Q5T0D9	6.6088238134241	-0.000151758211023489	1.43440286799114	9.20635881243236	9.20635881243236	37.1182108908791	TRUE	0.867493544706611	0.434413931101239	9.38929671911886	10.4304993729786	0.563397263303813	1	1.86882717004876	0.52582294519366	0	0	0	1	1	1	0	0	0	Tumor protein p63-regulated gene 1-like protein	10079555	TPRG1L	0.15010623672041	0.000151758210998329	1.43440286799099	-0.000151758211023489	-0.318065841581141	R_Bin_1
down, low confidence	VH298:Q8IW50	VH298	Q8IW50	0.107031001581327	0.0235342528093215	0.998631762333252	319.384871946646	319.384871946646	2766.9846231228	TRUE	0.877303440559312	0.121058572518312	-5.94338334873711	-4.90218069487739	0.569309745392454	1	0.545244750845033	0.709339744318181	0.590532922029513	0.484038659642908	0.371762499557372	3	3	2	2	3	2	Protein FAM219A	52927310.5	FAM219A	0.458942632170979	0.07968451361362	0.709436135608981	0.422229437114269	-0.0983889313745195	R_Bin_1
up	VH298:Q8IXK2	VH298	Q8IXK2	0.000582577304097747	1.8547655918824	1.00433231938271	505.621138974099	505.621138974099		FALSE	0.826882039747019	0.127114294814635	-5.35763764429606	-4.31643499043634	1.42920562509065	1	1.43838642431292	1.47599613155421	1.43811782835632	1.51891328648848	1.28174819041269	1	2	1	1	1	1	Polypeptide N-acetylgalactosaminyltransferase 12	13981860	GALNT12	0.210598675165604	0.0681064842282549	1.42849262689842	1.42991862456971	0.0460698067254926	R_Bin_1
non-regulated	VH298:Q6AI39	VH298	Q6AI39	-6.04385752742242	0.199748248759442	12.9382732577873	7327.87689510831	7327.87689510831	47528.8978955801	FALSE	0.992199654287347	0.632467580749325	13.8968702274712	14.9380728813309	0.570796949010819	1	0	0	0	0	11.2506179702617	1	0	0	0	0	2	BRD4-interacting chromatin-remodeling complex-associated protein-like	6833912	BICRAL	0.0934883139607549	0.199748248793516	0.199748248759442	11.2504157608528	1.46437399575167	R_Bin_1
non-regulated	VH298:P23769	VH298	P23769	4.3916009469361	-0.00155399560478811	1.22713942673634	22.4084455504453	22.4084455504453	261.069729882618	TRUE	0.955558679708537	0.227064671464739	1.60414114352108	2.64534379738081	0.57604044159628	1	1.45411717149399	1.19256782983383	0	0	0	1	1	2	0	0	0	Endothelial transcription factor GATA-2	5991199.5	GATA2	0.0768653918260217	0.00155396060239518	1.22713942667781	-0.00155399560194686	-0.301569124123309	R_Bin_1
non-regulated	VH298:P27815	VH298	P27815	8.31107563778194	-0.000863653591840553	1.09150798709835	44.7619420016866	44.7619420016866	353.555875453128	TRUE	0.99162345387698	0.0868794419739154	-9.92442013664402	-8.8832174827843	0.578285299072723	1	1.10167937811234	1.17284965358087	0	0	0	1	1	2	0	0	0	cAMP-specific 3',5'-cyclic phosphodiesterase 4A	4359031	PDE4A	0.0521184851893513	0.00551752230292572	1.09150798709835	-0.000863653591840553	-0.270796793940511	R_Bin_1
up	VH298:Q8N8N7	VH298	Q8N8N7	0.0265869991336224	1.86467833252268	1.00001137740837	569.621501876884	569.621501876884	37473.3109587449	FALSE	0.893392872432024	0.0947281575343967	-8.88654185465119	-7.84533920079146	1.41576956772851	1	1.43346294127147	1.40531475066084	1.40122758280615	1.33985956628262	1.53197846939614	2	2	1	2	1	2	Prostaglandin reductase 2	45154191.6666667	PTGR2	0.427821522309711	0.0603357470014155	1.38286317312724	1.44880481093627	0.0678570015474131	R_Bin_1
down, low confidence	VH298:Q6ZTR5	VH298	Q6ZTR5	7.57048365037978	-0.000626665238210452	0.833850429380993	352.198257993821	352.198257993821	21160.1912283109	TRUE	0.953545246010233	0.150272342218881	-3.34928618336701	-2.30808352950729	0.591280937124991	1	0.773063051025881	0.716703832553304	0.845577602189479	0	0	1	1	1	2	0	0	Cilia- and flagella-associated protein 47	45215464.75	CFAP47	0.427946506686664	0.0362875383978966	0.833850429380993	-0.000626665229894907	-0.205437582384042	R_Bin_1
up, low confidence	VH298:Q9C0F3	VH298	Q9C0F3	-3.36217032326835	1.05305060421065	2.44945176501175	549.371043985375	549.371043985375	1802.99370694849	FALSE	0.862376970555216	0.429519337301021	9.25332382356709	10.2945264774268	1.4050525087948	1	1.51771485495693	0.666218199851206	1.03309040225053	2.28324404260244	2.45103099718368	1	1	1	1	1	1	Zinc finger protein 436	2990057	ZNF436	0.0334958130233721	0.0387701229897698	1.05305060421102	2.44937081832127	0.283388992892979	R_Bin_1
down, low confidence	VH298:P15531	VH298	P15531	0.0324361933988941	0.151279785870907	0.999991334344373	554.187509573399	554.187509573399	90885.0226177293	TRUE	0.909574645290329	0.0847129464086056	-10.227456053539	-9.18625339967928	0.595272650328297	1	0.588237134457471	0.684828017601413	0.511186917168234	0.601821321711374	0.550843291242453	1	1	1	1	1	1	Nucleoside diphosphate kinase A	289938543.2	NME1	0.751656042994626	0.0534779090501409	0.634577604559512	0.555740945863474	-0.0679620594988344	R_Bin_1
up	VH298:Q13444	VH298	Q13444	-2.44760863765527	-0.00260565329036216	3.16728900084517	61.8298758708331	61.8298758708331	271.132972472602	FALSE	0.866893458096982	0.878436645912424	17.8390481306416	18.8802507845013	1.39776537847513	1	0	0	2.42698786389953	2.64445147375882	3.6841624454641	1	0	0	1	1	1	Disintegrin and metalloproteinase domain-containing protein 15	6033274.66666667	ADAM15	0.0784901887264092	0.275273275656483	-0.00260518632623971	3.16727656254057	0.6794615574999	R_Bin_1
up	VH298:Q96HE9	VH298	Q96HE9	-7.35055370996483	1.15316943214457	2.74036180454019	1750.60004575691	1750.60004575691	6838.71169273737	FALSE	0.984491733249809	0.128191226085564	-5.25640010070603	-4.2151974468463	1.39352171645945	1	1.19379433702641	1.18474597563921	1.23536426875701	1.17735446092935	2.74037778052376	1	1	1	1	1	1	Proline-rich protein 11	13946561.5	PRR11	0.20997375328084	0.03610072418824	1.15316943214457	2.74035746310522	0.248662501927012	R_Bin_1
down	VH298:A5PLL7	VH298	A5PLL7	0.332800010662787	-0.0641901256565104	0.992879930728824	266.861373453353	266.861373453353	1390.76867062603	TRUE	0.832218239712804	0.22893394520919	1.70252482172239	2.74372747558212	0.607189005250531	1	0.906983644334641	0.623822312858425	0.500823954273697	0.587137404556115	0	1	1	1	1	1	1	Plasmanylethanolamine desaturase	3849513.33333333	TMEM189	0.0443694538182727	0.0910764975532506	0.921515882109092	0.179380591270969	-0.173786773654866	R_Bin_1
non-regulated	VH298:Q9UM82	VH298	Q9UM82	6.2375951007343	-0.00156554464336173	0.850060090446036	377.277173143778	377.277173143778	1080.36450246932	TRUE	0.965744058956799	0.130711280933809	-5.02278619242552	-3.9815835385658	0.607592945168419	1	0.80629107437065	0.751508224962764	0.842221702409333	0	0	1	1	2	1	0	0	Spermatogenesis-associated protein 2	7630288.5	SPATA2	0.107986501687289	0.0256960223158578	0.850060090446036	-0.00156554351607754	-0.209375992733297	R_Bin_1
non-regulated	VH298:Q8N4Q0	VH298	Q8N4Q0	7.61020222710902	-0.00153372023375384	1.13704782850234	49.9052848332074	49.9052848332074	315.166321222749	TRUE	0.965381800487292	0.186472312198574	-0.759284119182139	0.281918534677587	0.612869230271188	1	1.06181971419503	1.34936346884896	0	0	0	2	1	1	1	0	1	Prostaglandin reductase 3	21893656.25	ZADH2	0.295838020247469	0.0397046750050931	1.13704782850234	-0.00153372023375384	-0.27242350318383	R_Bin_1
non-regulated	VH298:O43325	VH298	O43325	-5.08282719659147	0.249985702019937	2.40665424042557	1337.51273235155	1337.51273235155	22382.8101525546	FALSE	0.832274144579312	0.612373266737448	13.5094267795303	14.5506294333901	0.626984452155299	1	0	0	0	0.650524235180234	2.40661891832638	1	0	0	0	1	1	LYR motif-containing protein 1	4110369	LYRM1	0.0486189226346707	0.249985702036731	0.249985702019937	2.40657609726047	0.256704779919217	R_Bin_1
non-regulated	VH298:Q15759	VH298	Q15759	3.6294561106859	-0.00124022950360516	0.928397208746167	239.510601685279	239.510601685279	499.273073181713	TRUE	0.982042519769295	0.101518526007866	-8.05578168633798	-7.01457903247826	0.627036409041948	1	0.81241377473689	0.973284291262875	0.890392736836619	0	0	1	1	1	1	0	0	Mitogen-activated protein kinase 11	12997445	MAPK11	0.197225346831646	0.0244111595277812	0.928397208745662	-0.00123901011167615	-0.214860939389627	R_Bin_1
non-regulated	VH298:Q5JVG2;P51508;Q96RE9	VH298	Q5JVG2;P51508;Q96RE9	5.58701886710152	-0.000449971753724335	1.4963431296457	12.5930215351884	12.5930215351884	134.850545900226	TRUE	0.857358535516202	0.496363210311404	10.9890179159207	12.0302205697805	0.628265967424429	1	1.99272475153416	1.1728067742927	0	0	0	1	1	1	0	0	0	Zinc finger protein 484	8471719	ZNF484;ZNF81;ZNF300	0.122609673790776	0.000449971735547299	1.49634312964294	-0.000449971753724241	-0.347170886539862	R_Bin_1
non-regulated	VH298:Q53GL0	VH298	Q53GL0	7.42082372190436	-0.0010759656396625	0.882674193908692	365.715596859195	365.715596859195	9816.63839150367	TRUE	0.952797522490553	0.160408336288166	-2.56600534375854	-1.52480268989881	0.628672183943325	1	0.898576471934899	0.696544278802758	0.935508146284687	0	0	1	1	1	2	0	0	Pleckstrin homology domain-containing family O member 1	5682761.5	PLEKHO1	0.0718660167479065	0.0343973757344278	0.882674193908692	-0.00107596562044616	-0.213050444237793	R_Bin_1
non-regulated	VH298:Q8IZ52	VH298	Q8IZ52	3.70948040148264	-0.00541995241214729	0.743003045381257	1744.98673458199	1744.98673458199		TRUE	0.807931933788006	0.230003827228434	1.75847405170254	2.79967670556226	0.629432028443699	1	0.701274488473203	0.549286347453624	0.721296284499783	0.659011382599211	0	1	2	1	2	1	0	Chondroitin sulfate synthase 2	14197981.6666667	CHPF	0.214473190851144	0.0317083969363285	0.743003045381257	-0.00426935945802169	-0.141565125159309	R_Bin_1
up	VH298:Q5VUM1	VH298	Q5VUM1	-0.302300928125833	0.999617056898525	1.43227745103542	0.0333859740427864	0.0333859740427864	0.172168408050762	FALSE	0.882669262019622	0.0930157715963081	-9.10544854521308	-8.06424589135335	1.36773320257461	1	1.33922113112449	1.28762345474432	1.45761457805684	1.47131904959209	1.36274168446301	2	1	1	1	1	2	Succinate dehydrogenase assembly factor 4, mitochondrial	24534176.5	SDHAF4	0.318460192475941	0.060426047604934	1.25149334281914	1.422920799867	0.0679998086008676	R_Bin_1
non-regulated	VH298:Q6JQN1	VH298	Q6JQN1	-8.23500449145107	0.313671987109769	3.68012034379521	3324.83412235159	3324.83412235159	86478.3083691676	FALSE	0.931528993658218	0.589156737719222	13.0456297419995	14.0868323958593	0.63593556478629	1	0	0	0.39369205926086	0.172485181695004	3.67976498061989	2	0	0	2	1	1	Acyl-CoA dehydrogenase family member 10	83829520.2	ACAD10	0.543307086614173	0.227514381184133	0.313671987109769	3.67973228676671	0.40885635735558	R_Bin_1
up	VH298:Q9H211	VH298	Q9H211	-13.4733224228567	1.19623810333987	2.24076369653713	1679.42962488841	1679.42962488841	6209.13626611515	FALSE	0.934195298138266	0.178943248600457	-1.25385283144675	-0.212650177587026	1.35817783200227	1	1.28489089425362	1.32142324829773	1.21762637068948	1.15791182889108	2.24092049052211	3	3	2	2	3	3	DNA replication factor Cdt1	27169575.3333333	CDT1	0.336957880264967	0.0639723798903382	1.19623810333987	2.24076369649917	0.163424810826134	R_Bin_1
up, low confidence	VH298:Q96C12	VH298	Q96C12	-3.17388402365225	1.05628976735436	3.82103754641487	2919.57407494686	2919.57407494686	26610.4819725429	FALSE	0.996172605503341	0.107783735178675	-7.33715612535037	-6.29595347149065	1.35365768235308	1	1.06996195577076	1.17494291566546	0.980189719400785	1.14565049116106	3.76658434572903	2	4	4	4	2	2	Armadillo repeat-containing protein 5	10951344.1666667	ARMC5	0.16572928383952	0.0349809778715184	1.05628976735438	3.76658690436105	0.396149546815753	R_Bin_1
up	VH298:Q9NRP4	VH298	Q9NRP4	4.15004192968738e-05	1.69782226904491	1.00447855215257	4.63646219812376e+25	4.63646219812376e+25		FALSE	0.945318772948022	0.0547883890247601	-15.4569378264675	-14.4157351726078	1.35075012985503	1	1.35043693950389	1.35029204110029	1.3980468532878	1.37258653153248	1.29359668300268	3	3	2	3	3	2	Succinate dehydrogenase assembly factor 3, mitochondrial	27875087.1666667	SDHAF3	0.3405824271966	0.0345499989004646	1.35070872072047	1.35079153899721	0.0452053429510479	R_Bin_1
non-regulated	VH298:O15265	VH298	O15265	7.65721485345247	-0.00164419824882005	1.26348666405083	40.2500621360383	40.2500621360383	850.363404388938	TRUE	0.95755975796518	0.230352553107486	1.77665436385985	2.81785701771957	0.657424612675596	1	1.4268392339049	1.3635055501149	0	0	0	1	2	1	0	0	0	Ataxin-7	7221327.6	ATXN7	0.100862392200975	0.0508463423653096	1.26348666405083	-0.00164419824882005	-0.304114950052274	R_Bin_1
up	VH298:P61081	VH298	P61081	-0.123516724323317	0.998929025664291	1.60943745978041	3.93349887855059	3.93349887855059	46.5667501832878	FALSE	0.830055175589085	0.113857102506925	-6.67934723110045	-5.63814457724073	1.34171790992054	1	1.32841135350117	1.21189221399114	1.45098341106492	1.34935866747353	1.46963410195076	4	3	3	3	3	3	NEDD8-conjugating enzyme Ubc12	298217828.666667	UBE2M	0.756530433695788	0.0709713848837711	1.23611941925014	1.44143450696761	0.0757172471069902	R_Bin_1
up	VH298:P19397	VH298	P19397	6.1031167651961e-05	1.67284899981604	0.999334338386066	483.739016272801	483.739016272801		FALSE	0.824490946325897	0.100089937692229	-8.22584743063852	-7.18464477677879	1.33606363864079	1	1.36238434097015	1.3634855388829	1.32974370602761	1.40577601059978	1.21910428768664	2	1	1	1	1	1	Leukocyte surface antigen CD53	184683737	CD53	0.68241469816273	0.0485553050196189	1.33600448323642	1.33612279404631	0.0340558461276228	R_Bin_1
down	VH298:Q3KRA9	VH298	Q3KRA9	0.190393625711051	0.16765636946162	0.994084371929636	337.35262709391	337.35262709391	3729.93092605468	TRUE	0.838632896056916	0.133847244974763	-4.73828709330867	-3.69708443944894	0.664599916875214	1	0.690932445861687	0.862067374976663	0.605825063282217	0.481194274047785	0.476124083573201	2	1	1	1	1	3	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 6	10102173	ALKBH6	0.150731158605174	0.077563499828055	0.848994259204254	0.45199140104909	-0.100138183122004	R_Bin_1
non-regulated	VH298:Q9HBT8	VH298	Q9HBT8	5.70037313027874	-0.00215580840157751	1.44660027219072	4132.89906135869	4132.89906135869	23212.3262937414	TRUE	0.839747416407416	0.407866310685876	8.63259607465518	9.6737987285149	1.33514508913738	1	1.32933736350769	1.5712147120922	1.60558047124085	1.72660579912276	0	2	3	2	1	3	1	Zinc finger protein 286A	3765366.2	ZNF286A	0.0432445944256968	0.141797319919118	1.44660027219072	0.00719164408670619	-0.107823683828747	R_Bin_1
non-regulated	VH298:Q8IX21	VH298	Q8IX21	2.74921134082433	0.000330510774988201	0.855700635326404	781.90112556264	781.90112556264	2596.33408963815	TRUE	0.857716128396267	0.243522231861641	2.44382154041937	3.48502419427909	0.666275622342633	1	0.574793526253828	0.993075151816789	0.851936521518154	0.288658597136438	0	1	1	1	1	1	0	SMC5-SMC6 complex localization factor protein 2	15445085.5	SLF2	0.232345956755406	0.0692422370496303	0.855700635309458	0.00110461840059357	-0.171415526218594	R_Bin_1
up	VH298:Q3SY17	VH298	Q3SY17	-1.30858153817255	1.10797494033014	1.89470765991875	385.707605130406	385.707605130406	263.183141114139	FALSE	0.959496862942747	0.113389765638462	-6.72870368976847	-5.68750103590874	1.33118668293203	1	1.11348279710396	1.2316303205513	1.20595086517485	1.72407903923811	1.88129083517442	1	1	1	1	1	1	Solute carrier family 25 member 52	16115717	SLC25A52	0.24034495688039	0.0110282043556934	1.10799089570934	1.88374946310366	0.177501812768517	R_Bin_1
non-regulated	VH298:Q8WUX1	VH298	Q8WUX1	7.2622083388333	-0.00159709961255002	1.26008379922885	45.8633144393443	45.8633144393443	323.641930178728	TRUE	0.9505150370074	0.248992468284313	2.71039444263887	3.7515970964986	0.669978774265677	1	1.28405342454781	1.4962070594243	0	0	0	1	1	1	0	0	0	Sodium-coupled neutral amino acid transporter 5	8232578.5	SLC38A5	0.11798525184352	0.0133735338262211	1.26008379922885	-0.00159709961255001	-0.295667638087649	R_Bin_1
non-regulated	VH298:Q14CZ0	VH298	Q14CZ0	8.09745586048681	-0.00178930731683784	1.24618718387322	50.56862532185	50.56862532185	535.321139920975	TRUE	0.942309679331695	0.267037294269413	3.54998259549468	4.5911852493544	0.673076538637026	1	1.20855881080452	1.53004604304	0	0	0	1	1	1	0	0	0	UPF0472 protein C16orf72	6029216	C16orf72	0.0783652043494563	0.0204062869590582	1.24618718387322	-0.00178930731683784	-0.290163499298673	R_Bin_1
non-regulated	VH298:Q9H8M1	VH298	Q9H8M1	6.77958924918825	-0.00236631332864794	1.82509603961137	425.896357360873	425.896357360873	5497.79445680297	TRUE	0.801053312575994	0.742619017345954	15.8235204714401	16.8647231252998	1.3240344110404	1	2.30355780304798	1.74036736893032	2.25634607195868	0	0	1	1	1	1	0	0	Coenzyme Q-binding protein COQ10 homolog B, mitochondrial	4047542.5	COQ10B	0.047244094488189	0.258038825024617	1.82509603961137	-0.00236631239734265	-0.325562705889017	R_Bin_1
up	VH298:O00287	VH298	O00287	0.000113488319710667	1.63637696537671	1.00001754196399	167747.608082632	167747.608082632		FALSE	0.85602505124304	0.0840501282436557	-10.3217167073328	-9.28051405347304	1.31804240927125	1	1.35884111981939	1.35544432897607	1.21543862841304	1.31678479674248	1.34106397042348	4	3	4	4	4	5	Regulatory factor X-associated protein	32812380.5	RFXAP	0.369578802649669	0.0391418879248423	1.31793847729453	1.31814634126999	0.0411184337806754	R_Bin_1
non-regulated	VH298:Q70CQ3	VH298	Q70CQ3	7.58477589404028	-0.00171655215644031	1.30944502460058	40.7051205153345	40.7051205153345	799.287087882128	TRUE	0.945725939356401	0.271659326936096	3.75590834633764	4.79711100019736	0.682612009585739	1	1.50867470751082	1.41960876899832	0	0	0	1	1	1	0	0	0	Ubiquitin carboxyl-terminal hydrolase 30	10775265	USP30	0.162729658792651	0.0559557281717705	1.30944502460058	-0.00171655215644031	-0.312732368329451	R_Bin_1
non-regulated	VH298:Q02078;Q06413	VH298	Q02078;Q06413	8.63482827087373	-0.00105840996721154	0.951533252955114	415.171371431207	415.171371431207		TRUE	0.977184227948963	0.118715271896789	-6.17794189969239	-5.13673924583267	0.688237640891187	1	0.868772096702036	0.87276635695139	1.0645886864319	0	0	1	2	1	1	0	0	Myocyte-specific enhancer factor 2A	8489345.5	MEF2A;MEF2C	0.123234595675541	0.0636168215242999	0.951533252955114	-0.00105840996609587	-0.211842684589303	R_Bin_1
up	VH298:Q7Z7E8	VH298	Q7Z7E8	0.0387659180764547	1.65791784128917	1.00003144024758	490.593635917686	490.593635917686	28169.1964657221	FALSE	0.915253238321934	0.0634141942855896	-13.7024246830119	-12.6612220291521	1.31158199125511	1	1.3313120466624	1.24525731961126	1.30034649514554	1.38183909889174	1.33566415088342	6	5	5	5	5	5	Ubiquitin-conjugating enzyme E2 Q1	111484923.833333	UBE2Q1	0.594300712410949	0.0449877035370748	1.27527581224991	1.34817435059872	0.0538568881896971	R_Bin_1
up	VH298:Q05823	VH298	Q05823	-0.117991605846019	0.9987338561299	1.6110240355497	22.5806382190206	22.5806382190206	138.346790531697	FALSE	0.892591068105076	0.0806950102488918	-10.8105564252514	-9.76935377139169	1.31073739451163	1	1.29256585276123	1.28930560029928	1.24261145068012	1.36187157615723	1.46609537046796	4	3	3	3	4	6	2-5A-dependent ribonuclease	56997808.8333333	RNASEL	0.473565804274466	0.04951579147147	1.21019738460843	1.41042320791451	0.0711914249402468	R_Bin_1
down, low confidence	VH298:Q9Y4U1	VH298	Q9Y4U1	8.88792084310744	0.235468528338792	0.977973993712324	116.512302846785	116.512302846785	3402.03901487318	TRUE	0.858545829130494	0.236527613724584	2.09410219741274	3.13530485127247	0.690811272346319	1	0.978370555458534	0.955556591276526	0.82611624118282	0	0.470962376147875	2	1	2	2	1	2	Cyanocobalamin reductase / alkylcobalamin dealkylase	5260342	MMACHC	0.0648668916385452	0.0222217042381873	0.977973993712324	0.235468528338792	-0.163135432449427	R_Bin_1
up	VH298:O43819	VH298	O43819	-0.0755554537239209	1.00002963053816	1.4849428086088	0.0215977297081513	0.0215977297081513	0.087877078404499	FALSE	0.946831905088027	0.0494064084525501	-16.6977156367139	-15.6565129828541	1.30667500759844	1	1.3020249206303	1.24475128524974	1.33260764528411	1.36629059863199	1.33569448647671	4	3	3	3	3	3	Protein SCO2 homolog, mitochondrial	49937162.3333333	SCO2	0.447444069491314	0.0275640718549081	1.25650817685473	1.35315780279004	0.0559750236120854	R_Bin_1
up	VH298:Q9Y6J9	VH298	Q9Y6J9	0.0167510080283954	1.61910603037445	0.999999639369309	509.718486408354	509.718486408354		FALSE	0.953395327617762	0.0436757220517788	-18.1771686760138	-17.1359660221541	1.30235215818181	1	1.28956386609045	1.28935094166286	1.30283894585048	1.36166458893981	1.28324884413284	5	3	3	5	2	3	TAF6-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 6L	36924848.6666667	TAF6L	0.392700912385952	0.0220162566761867	1.28745833928625	1.3172682538748	0.04702955409714	R_Bin_1
up	VH298:Q3MHD2	VH298	Q3MHD2	-0.485087589028674	0.982193563893726	1.40011421713136	0.826507979767412	0.826507979767412	1.03033729858188	FALSE	0.93292758856105	0.0675852978170278	-12.9379916774235	-11.8967890235638	1.30126125683826	1	1.17719170745983	1.250340446927	1.4356605321891	1.37837141204759	1.3930949834062	3	3	4	2	3	3	Protein LSM12 homolog	78369605.3333333	LSM12	0.530558680164979	0.0386720814478723	1.09258609214661	1.39578826034801	0.0786952604587536	R_Bin_1
non-regulated	VH298:Q9H4B6	VH298	Q9H4B6	-6.21497085144048	0.585615693999688	2.25273952936194	4562.93771315935	4562.93771315935	107479.887437187	FALSE	0.906879762659547	0.342233913802832	6.52725620589096	7.56845885975068	0.699551643584546	1	0.580989615465104	0.404884750618839	0.428491386304475	0.513911519772684	2.24021844396884	1	1	1	1	1	1	Protein salvador homolog 1	18858690	SAV1	0.26984126984127	0.114480878324772	0.585615693999688	2.24012462774413	0.172098987670074	R_Bin_1
non-regulated	VH298:Q8IWZ6	VH298	Q8IWZ6	10.7716665897702	0.000780242970858811	0.797204099141472	2474.28447938865	2474.28447938865	40792.2160593999	TRUE	0.823368197031415	0.238327856766627	2.18508996672588	3.22629262058561	0.700529553026628	1	0.634743705893345	0.631594534611272	0.786196406737328	0.933292092849965	0	1	1	2	1	2	0	Bardet-Biedl syndrome 7 protein	31099274.3333333	BBS7	0.359955005624297	0.149297206885476	0.797204099141472	0.000780476094215425	-0.112850084771545	R_Bin_1
up	VH298:Q92466	VH298	Q92466	-0.175186759912197	0.997073596157675	1.63611971751671	81.6348822948453	81.6348822948453	434.230503212402	FALSE	0.859134052463891	0.101590365889644	-8.04729285446812	-7.0060902006084	1.29214021376824	1	1.18503235648422	1.3159668292683	1.30175733141667	1.28224309063848	1.52133855888137	4	4	4	4	4	4	DNA damage-binding protein 2	87879577.6666667	DDB2	0.552805899262592	0.067542305645635	1.14790420734596	1.44373619557551	0.0824032999719427	R_Bin_1
up	VH298:O15427	VH298	O15427	-0.361387297604152	1.03305904896619	1.84959265567114	547.277056044786	547.277056044786	1382.28502069429	FALSE	0.82015463595718	0.171927795676381	-1.73378218203752	-0.692579528177792	1.28946182532902	1	1.19450964646323	1.22950558233256	1.2614402702984	1.31775220893584	1.77003957173875	2	2	1	2	1	1	Monocarboxylate transporter 4	21888495	SLC16A3	0.295713035870516	0.0767406964393772	1.06790041608144	1.63792183619984	0.121481720973641	R_Bin_1
up, low confidence	VH298:Q14145	VH298	Q14145	0.000422463380684476	1.57920622978998	1.00049143294956	19178.8705303204	19178.8705303204		FALSE	0.864014843457335	0.0738990954876792	-11.8662702768019	-10.8250676229422	1.28945718467723	1	1.33852511266759	1.27950823563611	1.30661662006347	1.31540591237582	1.20354524482258	7	7	8	7	6	7	Kelch-like ECH-associated protein 1	94405095	KEAP1	0.564554430696163	0.0375083278291122	1.28910534251837	1.28980902760801	0.0278707716475699	R_Bin_1
non-regulated	VH298:P01112	VH298	P01112	3.59725902763676	-0.00117444809031477	1.0763635600283	205.978494078135	205.978494078135	360.081840102124	TRUE	0.992716896027176	0.0740753584443946	-11.8376821465568	-10.7964794926971	0.712944264970594	1	1.14785537313523	1.08127432187612	1.00171636209981	0	0	2	2	2	2	0	0	GTPase HRas	7347385.16666667	HRAS	0.103112110986127	0.00370455884975032	1.07636356002701	-0.00117352166000469	-0.243517830833771	R_Bin_1
up	VH298:P26440	VH298	P26440	-0.0999240577623466	0.999778978070785	1.47323983916444	0.372711538040086	0.372711538040086	1.85850426392803	FALSE	0.994001824157626	0.0156358557755502	-30.5038766469941	-29.4626739931344	1.28687117609861	1	1.25057323208812	1.26879316979748	1.31184940806554	1.30948691690891	1.35631107234919	6	4	4	5	6	5	Isovaleryl-CoA dehydrogenase, mitochondrial	112390582.166667	IVD	0.594925634295713	0.00975784344959319	1.2209710699596	1.34766331050384	0.0571815044136108	R_Bin_1
up	VH298:P15291	VH298	P15291	-1.53365029043796	1.08352615358819	1.60092567659698	109.870665041676	109.870665041676	49.9922054109305	FALSE	0.96106558519424	0.0787776867951071	-11.0991198039925	-10.0579171501328	1.28629500324503	1	1.14328819202963	1.12364969422308	1.31746309677739	1.60912791155123	1.57820623867187	2	1	1	1	1	1	Beta-1,4-galactosyltransferase 1	23833389	B4GALT1	0.312710911136108	0.0262323140267789	1.08353737809889	1.60041423711462	0.128067535842242	R_Bin_1
